MovieID,MovieName,Vector
1417,"Turning, The","[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.375, 0.25, 0.001718213058419244]"
1418,"Joy Luck Club, The","[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.6666666666666666, 0.2041241452319315, 0.003436426116838488]"
1419,Highlander III: The Sorcerer,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0.0, 0.28125, 0.3845993586404775, 0.02577319587628866]"
1420,Gilligan's Island: The Movie,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.08333333333333331, 0.20412414523193148, 0.003436426116838488]"
1421,My Crazy Life (Mi vida loca),"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.5454545454545454, 0.4128614119223852, 0.017182130584192438]"
1422,Suture,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0.0, 0.3125, 0.338501600193165, 0.005154639175257732]"
1423,"Walking Dead, The","[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0.0, 0.3125, 0.33850160019316494, 0.005154639175257732]"
1424,I Like It Like That,"[0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0.0, 0.33333333333333337, 0.40824829046386296, 0.003436426116838488]"
1425,I'll Do Anything,"[0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.4, 0.4149966532662911, 0.015463917525773196]"
1426,Grace of My Heart,"[0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.5625, 0.45316348358748276, 0.012027491408934707]"
1427,Drunks,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.44999999999999996, 0.4609772228646443, 0.006872852233676977]"
1428,SubUrbia,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.6666666666666666, 0.27524094128159016, 0.018900343642611683]"
1429,Sliding Doors,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0.0, 0.4375, 0.7288689868556625, 0.005154639175257732]"
1430,Ill Gotten Gains,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.33333333333333337, 0.40824829046386296, 0.003436426116838488]"
1431,Legal Deceit,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0.0, 0.6, 0.5361902647381803, 0.006872852233676977]"
1432,"Mighty, The","[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.003436426116838488]"
1433,Men of Means,"[0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.25, 0.5, 0.001718213058419244]"
1434,Shooting Fish,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0.0, 0.375, 0.5335936864527373, 0.015463917525773196]"
1435,"Steal Big, Steal Little","[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.3928571428571429, 0.34503277967117707, 0.010309278350515462]"
1436,Mr. Jones,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0.0, 0.375, 0.25, 0.001718213058419244]"
1437,House Party 3,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.25, 0.25, 0.013745704467353952]"
1438,Panther,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.35, 0.4743416490252569, 0.006872852233676977]"
1439,Jason's Lyric,"[0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.5, 0.42257712736425823, 0.012027491408934707]"
1440,Above the Rim,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.5, 0.25, 0.006872852233676977]"
1441,Moonlight and Valentino,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0.0, 0.3928571428571429, 0.27817432013209337, 0.010309278350515462]"
1442,"Scarlet Letter, The","[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.35, 0.4743416490252569, 0.006872852233676977]"
1443,8 Seconds,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.6875, 0.4448782605013046, 0.005154639175257732]"
1444,That Darn Cat!,"[0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0.0, 0.368421052631579, 0.3409223814527855, 0.030927835051546393]"
1445,Ladybird Ladybird,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.4375, 0.44487826050130463, 0.005154639175257732]"
1446,"Bye Bye, Love","[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.5333333333333333, 0.3748015347836644, 0.024054982817869414]"
1447,Century,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.5, 0.0, 0.0]"
1448,My Favorite Season,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.6666666666666666, 0.40824829046386296, 0.003436426116838488]"
1449,Pather Panchali,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.90625, 0.18298126367784992, 0.012027491408934707]"
1450,Golden Earrings,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0.0, 0.75, 0.5, 0.001718213058419244]"
1451,Foreign Correspondent,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0.0, 0.7166666666666667, 0.26276913640612176, 0.024054982817869414]"
1452,Lady of Burlesque,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0.0, 0.75, 0.0, 0.0]"
1453,Angel on My Shoulder,"[0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.25, 0.0, 0.0]"
1454,Angel and the Badman,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.0, 0.5, 0.22360679774997896, 0.00859106529209622]"
1455,"Outlaw, The","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.0, 0.375, 0.25, 0.001718213058419244]"
1456,Beat the Devil,"[0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.6785714285714286, 0.17251638983558854, 0.010309278350515462]"
1457,Love Is All There Is,"[0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.5, 0.0, 0.0]"
1458,"Damsel in Distress, A","[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0.0, 0.75, 0.0, 0.0]"
1459,Madame Butterfly,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0.0, 0.6428571428571429, 0.34503277967117707, 0.010309278350515462]"
1460,Sleepover,"[0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.5, 0.0, 0.0]"
1461,Here Comes Cookie,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.25, 0.0, 0.0]"
1462,"Thieves (Voleurs, Les)","[0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0.0, 0.6785714285714286, 0.3362963545672746, 0.010309278350515462]"
1463,"Boys, Les","[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.5833333333333334, 0.7359800721939871, 0.003436426116838488]"
1464,"Stars Fell on Henrietta, The","[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.33333333333333337, 0.5400617248673216, 0.003436426116838488]"
1465,Last Summer in the Hamptons,"[0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.33333333333333337, 0.2041241452319315, 0.003436426116838488]"
1466,Margaret's Museum,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.75, 0.3162277660168379, 0.00859106529209622]"
1467,"Saint of Fort Washington, The","[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 1.0, 0.0, 0.001718213058419244]"
1468,"Cure, The","[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.5833333333333334, 0.4830458915396479, 0.00859106529209622]"
1469,Tom and Huck,"[0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.5416666666666666, 0.4219363732013431, 0.018900343642611683]"
1470,Gumby: The Movie,"[0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.4, 0.5361902647381803, 0.006872852233676977]"
1471,Hideaway,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0.0, 0.36111111111111116, 0.3996526269427266, 0.013745704467353952]"
1472,"Visitors, The (Visiteurs, Les)","[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0.0, 0.625, 0.7499999999999999, 0.001718213058419244]"
1473,"Little Princess, The","[0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.6388888888888888, 0.43700368673756307, 0.013745704467353952]"
1474,Nina Takes a Lover,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0.0, 0.45833333333333337, 0.4133198922545748, 0.00859106529209622]"
1475,Bhaji on the Beach,"[0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.46875, 0.4406772385447523, 0.012027491408934707]"
1476,Raw Deal,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.25, 0.0, 0.0]"
1477,Nightwatch,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0.0, 0.375, 0.25, 0.001718213058419244]"
1478,Dead Presidents,"[0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.4305555555555556, 0.35985200298495984, 0.029209621993127148]"
1479,Reckless,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.4375, 0.411877235523957, 0.012027491408934707]"
1480,Herbie Rides Again,"[0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.31818181818181823, 0.35675303400633784, 0.017182130584192438]"
1481,S.F.W.,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.5, 0.5, 0.001718213058419244]"
1482,"Gate of Heavenly Peace, The","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.75, 0.0, 0.0]"
1483,"Man in the Iron Mask, The","[0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0.0, 0.6041666666666666, 0.383119176014857, 0.018900343642611683]"
1484,"Jerky Boys, The","[0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.41666666666666663, 0.5400617248673216, 0.003436426116838488]"
1485,"Colonel Chabert, Le","[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0.0, 0.625, 0.20412414523193148, 0.005154639175257732]"
1486,Girl in the Cadillac,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0]"
1487,Even Cowgirls Get the Blues,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0.0, 0.25, 0.35355339059327373, 0.006872852233676977]"
1488,Germinal,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.5, 0.5, 0.005154639175257732]"
1489,Chasers,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.30000000000000004, 0.2958039891549808, 0.006872852233676977]"
1490,Fausto,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.5, 0.35355339059327373, 0.003436426116838488]"
1491,Tough and Deadly,"[0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0.0, 0.5, 1.0, 0.001718213058419244]"
1492,Window to Paris,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.75, 0.0, 0.0]"
1493,"Modern Affair, A","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0.0, 0.0, 0.0, 0.0]"
1494,"Mostro, Il","[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0]"
1495,Flirt,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.65, 0.3162277660168379, 0.006872852233676977]"
1496,Carpool,"[0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.44999999999999996, 0.4609772228646443, 0.006872852233676977]"
1497,"Line King: Al Hirschfeld, The","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.5, 0.5, 0.001718213058419244]"
1498,Farmer & Chase,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.75, 0.0, 0.0]"
1499,Grosse Fatigue,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.5625, 0.6038073644245598, 0.005154639175257732]"
1500,Santa with Muscles,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 1.0, 0.0, 0.001718213058419244]"
1501,Prisoner of the Mountains (Kavkazsky Plennik),"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0.0, 0.5, 0.43301270189221924, 0.006872852233676977]"
1502,Naked in New York,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0.0, 0.125, 0.25, 0.001718213058419244]"
1503,Gold Diggers: The Secret of Bear Mountain,"[0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.525, 0.4232808366400097, 0.015463917525773196]"
1504,"Bewegte Mann, Der","[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.6666666666666666, 0.20412414523193148, 0.003436426116838488]"
1505,Killer: A Journal of Murder,"[0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.75, 0.0, 0.0]"
1506,Nelly & Monsieur Arnaud,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.6666666666666666, 0.2041241452319315, 0.003436426116838488]"
1507,Three Lives and Only One Death,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.5, 0.0, 0.0]"
1508,"Babysitter, The","[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0.0, 0.33333333333333337, 0.40824829046386296, 0.003436426116838488]"
1509,Getting Even with Dad,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.15000000000000002, 0.3162277660168379, 0.006872852233676977]"
1510,Mad Dog Time,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.5, 0.0, 0.0]"
1511,Children of the Revolution,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.55, 0.2958039891549808, 0.006872852233676977]"
1512,"World of Apu, The (Apur Sansar)","[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.75, 0.5916079783099616, 0.00859106529209622]"
1513,Sprung,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.25, 0.0, 0.003436426116838488]"
1514,Dream With the Fishes,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.5357142857142857, 0.4295623464921122, 0.010309278350515462]"
1515,Wings of Courage,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0.0, 0.75, 0.0, 0.0]"
1516,"Wedding Gift, The","[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.75, 0.35355339059327373, 0.003436426116838488]"
1517,Race the Sun,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.44999999999999996, 0.4609772228646443, 0.006872852233676977]"
1518,Losing Isaiah,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.5, 0.30151134457776363, 0.018900343642611683]"
1519,New Jersey Drive,"[0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.5, 0.5, 0.001718213058419244]"
1520,"Fear, The","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0.0, 0.5, 0.0, 0.0]"
1521,Mr. Wonderful,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0.0, 0.5, 0.0, 0.005154639175257732]"
1522,Trial by Jury,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0.0, 0.3571428571428571, 0.27817432013209337, 0.010309278350515462]"
1523,"Good Man in Africa, A","[0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.5, 0.5, 0.001718213058419244]"
1524,Kaspar Hauser,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.8125, 0.25, 0.012027491408934707]"
1525,"Object of My Affection, The","[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0.0, 0.75, 0.0, 0.0]"
1526,Witness,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0.0, 0.75, 0.0, 0.0]"
1527,Senseless,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.3571428571428571, 0.4498677054212187, 0.010309278350515462]"
1528,Nowhere,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.33333333333333337, 0.2041241452319315, 0.003436426116838488]"
1529,Underground,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0.0, 0.44999999999999996, 0.5244044240850757, 0.006872852233676977]"
1530,Jefferson in Paris,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.25, 0.25, 0.006872852233676977]"
1531,Far From Home: The Adventures of Yellow Dog,"[0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.5714285714285714, 0.3933978962347216, 0.010309278350515462]"
1532,Foreign Student,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.25, 0.0, 0.001718213058419244]"
1533,I Don't Want to Talk About It (De eso no se habla),"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.75, 0.0, 0.0]"
1534,Twin Town,"[0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.29166666666666663, 0.5204164998665332, 0.00859106529209622]"
1535,"Enfer, L'","[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.5, 0.5, 0.005154639175257732]"
1536,Aiqing wansui,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 1.0, 0.0, 0.0]"
1537,Cosi,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.75, 0.28867513459481287, 0.005154639175257732]"
1538,All Over Me,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.5, 0.0, 0.003436426116838488]"
1539,Being Human,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.1875, 0.17677669529663687, 0.005154639175257732]"
1540,"Amazing Panda Adventure, The","[0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.44999999999999996, 0.43461349368017654, 0.015463917525773196]"
1541,"Beans of Egypt, Maine, The","[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.625, 0.25, 0.001718213058419244]"
1542,"Scarlet Letter, The","[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.5, 0.5, 0.001718213058419244]"
1543,Johns,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.5, 0.0, 0.0]"
1544,It Takes Two,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.41666666666666663, 0.5400617248673216, 0.003436426116838488]"
1545,Frankie Starlight,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0.0, 0.375, 0.35355339059327373, 0.005154639175257732]"
1546,Shadows (Cienie),"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0]"
1547,"Show, The","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.5, 0.5, 0.001718213058419244]"
1548,The Courtyard,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0.0, 0.0, 0.0, 0.0]"
1549,Dream Man,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0.0, 0.125, 0.25, 0.001718213058419244]"
1550,Destiny Turns on the Radio,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.5, 0.0, 0.001718213058419244]"
1551,"Glass Shield, The","[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.25, 0.5, 0.001718213058419244]"
1552,"Hunted, The","[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.25, 0.35355339059327373, 0.003436426116838488]"
1553,"Underneath, The","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0.0, 0.4375, 0.4448782605013046, 0.005154639175257732]"
1554,Safe Passage,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.5, 0.5, 0.001718213058419244]"
1555,"Secret Adventures of Tom Thumb, The","[0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.4, 0.4031128874149274, 0.006872852233676977]"
1556,Condition Red,"[0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0.0, 0.25, 0.5, 0.001718213058419244]"
1557,Yankee Zulu,"[0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0]"
1558,Aparajito,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.6428571428571429, 0.6725927091345492, 0.010309278350515462]"
